"townid","town","county","x","full_address","full_address_Ire","lon","lat"
1730,"Ballybrophy","Laois","","Ballybrophy,Laois","Ballybrophy,Laois,Ireland",-7.6190334,52.905614
505,"Ballybunion","Kerry","","Ballybunion,Kerry","Ballybunion,Kerry,Ireland",-9.67097,52.51108
1380,"Ballycallan","Kilkenny","","Ballycallan,Kilkenny","Ballycallan,Kilkenny,Ireland",-7.3661798,52.6204221
3,"Ballycastle","Antrim","","Ballycastle,Antrim","Ballycastle,Antrim,Ireland",-6.2532947,55.2052888
705,"Ballycastle","Mayo","","Ballycastle,Mayo","Ballycastle,Mayo,Ireland",-9.3724643,54.2796698
4,"Ballyclare","Antrim","","Ballyclare,Antrim","Ballyclare,Antrim,Ireland",-6.0015221,54.7529144
1550,"Ballyclough","Limerick","","Ballyclough,Limerick","Ballyclough,Limerick,Ireland",-8.6241929,52.622007
1634,"Ballyclough","Cork","","Ballyclough,Cork","Ballyclough,Cork,Ireland",-8.742242,52.1673919
917,"Ballycogley","Wexford","","Ballycogley,Wexford","Ballycogley,Wexford,Ireland",-6.48942,52.24392
446,"Ballyconneely","Galway","","Ballyconneely,Galway","Ballyconneely,Galway,Ireland",-10.0701066,53.4292767
52,"Ballyconnell","Cavan","","Ballyconnell,Cavan","Ballyconnell,Cavan,Ireland",-7.5839543,54.1162175
2414,"Ballyconnell","","","Ballyconnell,","Ballyconnell,,Ireland",-7.5839543,54.1162175
2613,"Ballycoog","Wicklow","","Ballycoog,Wicklow","Ballycoog,Wicklow,Ireland",-6.2714896,52.8301698
118,"Ballycotton","Cork","","Ballycotton,Cork","Ballycotton,Cork,Ireland",-8.0097621,51.8299148
1873,"Ballycroy","Mayo","","Ballycroy,Mayo","Ballycroy,Mayo,Ireland",-9.8260445,54.0238928
1983,"Ballycullane","Wexford","","Ballycullane,Wexford","Ballycullane,Wexford,Ireland",-6.8397818,52.2803179
2507,"Ballycullen","Dublin","","Ballycullen,Dublin","Ballycullen,Dublin,Ireland",-6.3269748,53.2730289
1613,"Ballycumber","Offaly","","Ballycumber,Offaly","Ballycumber,Offaly,Ireland",-7.6861137,53.3264159
2550,"Ballydangan","Roscommon","","Ballydangan,Roscommon","Ballydangan,Roscommon,Ireland",-8.095581,53.3443574
1006,"Ballydavid","Kerry","","Ballydavid,Kerry","Ballydavid,Kerry,Ireland",-10.3669691,52.2233532
1002,"Ballydehob","Cork","","Ballydehob,Cork","Ballydehob,Cork,Ireland",-9.4668655,51.5622448
119,"Ballydesmond","Cork","","Ballydesmond,Cork","Ballydesmond,Cork,Ireland",-9.2341524,52.1796564
1752,"Ballydesmond","Kerry","","Ballydesmond,Kerry","Ballydesmond,Kerry,Ireland",-9.2341524,52.1796564
2113,"Ballydonoghue","Kerry","","Ballydonoghue,Kerry","Ballydonoghue,Kerry,Ireland",-9.568268,52.4851784
1985,"Ballyduag","","","Ballyduag,","Ballyduag,,Ireland",-7.7859066,52.7303419
873,"Ballyduff","Waterford","","Ballyduff,Waterford","Ballyduff,Waterford,Ireland",-8.0512726,52.1477946
1018,"Ballyduff","Kerry","","Ballyduff,Kerry","Ballyduff,Kerry,Ireland",-9.6629052,52.4545516
1479,"Ballyduff Upper","Waterford","","Ballyduff Upper,Waterford","Ballyduff Upper,Waterford,Ireland",-8.0560027,52.1337101
2427,"Ballydurn","","","Ballydurn,","Ballydurn,,Ireland",-7.4061395,52.2517244
2479,"Ballyea","Clare","","Ballyea,Clare","Ballyea,Clare,Ireland",-9.0338327,52.7912463
1566,"Ballyfarnon","Roscommon","","Ballyfarnon,Roscommon","Ballyfarnon,Roscommon,Ireland",-8.2047173,54.0723661
1798,"Ballyfeard","Cork","","Ballyfeard,Cork","Ballyfeard,Cork,Ireland",-8.40693,51.75429
334,"Ballyfermot","Dublin","","Ballyfermot,Dublin","Ballyfermot,Dublin,Ireland",-6.3535598,53.3422507
506,"Ballyferriter","Kerry","","Ballyferriter,Kerry","Ballyferriter,Kerry,Ireland",-10.40599,52.16615
1813,"Ballyfin","Laois","","Ballyfin,Laois","Ballyfin,Laois,Ireland",-7.4196588,53.0521538
1585,"Ballyfinane","","","Ballyfinane,","Ballyfinane,,Ireland",-9.57762,52.20729
2024,"Ballyforan","Roscommon","","Ballyforan,Roscommon","Ballyforan,Roscommon,Ireland",-8.270058,53.4700864
1498,"Ballyfoyle","Kilkenny","","Ballyfoyle,Kilkenny","Ballyfoyle,Kilkenny,Ireland",-7.2322693,52.7217131
335,"Ballygall","Dublin","","Ballygall,Dublin","Ballygall,Dublin,Ireland",-6.2809366,53.3850373
5,"Ballygally","","","Ballygally,","Ballygally,,Ireland",-5.8598716,54.8958722
788,"Ballygar","Roscommon","","Ballygar,Roscommon","Ballygar,Roscommon,Ireland",-8.3257391,53.5225627
1407,"Ballygar","Galway","","Ballygar,Galway","Ballygar,Galway,Ireland",-8.3257391,53.5225627
1081,"Ballygarrett","Wexford","","Ballygarrett,Wexford","Ballygarrett,Wexford,Ireland",-6.2299674,52.5729847
120,"Ballygarvan","Cork","","Ballygarvan,Cork","Ballygarvan,Cork,Ireland",-8.4612549,51.824267
863,"Ballygawley","Tyrone","","Ballygawley,Tyrone","Ballygawley,Tyrone,Ireland",-7.0281899,54.46275
2098,"Ballygawley","Sligo","","Ballygawley,Sligo","Ballygawley,Sligo,Ireland",-8.4452435,54.1920204
2475,"Ballyglass","Mayo","","Ballyglass,Mayo","Ballyglass,Mayo,Ireland",-9.1723961,53.7401727
1257,"Ballyglunin","Galway","","Ballyglunin,Galway","Ballyglunin,Galway,Ireland",-8.7957313,53.4318125
1127,"Ballyguilemore","","","Ballyguilemore,","Ballyguilemore,,Ireland",-6.0454271,52.9642356
1968,"Ballygunner","Waterford","","Ballygunner,Waterford","Ballygunner,Waterford,Ireland",-7.0643689,52.2307546
1939,"Ballygunnermore","Waterford","","Ballygunnermore,Waterford","Ballygunnermore,Waterford,Ireland",-7.061812,52.212975
2425,"Ballygurteen","","","Ballygurteen,","Ballygurteen,,Ireland",-9.02662,51.67539
2170,"Ballyhack","Wexford","","Ballyhack,Wexford","Ballyhack,Wexford,Ireland",-6.964192,52.2484749
1053,"Ballyhahill","Limerick","","Ballyhahill,Limerick","Ballyhahill,Limerick,Ireland",-9.1905436,52.5598757
1697,"Ballyhaise","Cavan","","Ballyhaise,Cavan","Ballyhaise,Cavan,Ireland",-7.3155094,54.0473393
564,"Ballyhale","Kilkenny","","Ballyhale,Kilkenny","Ballyhale,Kilkenny,Ireland",-7.2002408,52.466657
1922,"Ballyharmon","Carlow","","Ballyharmon,Carlow","Ballyharmon,Carlow,Ireland",-6.9341359,52.8365072
706,"Ballyhaunis","Mayo","","Ballyhaunis,Mayo","Ballyhaunis,Mayo,Ireland",-8.7645957,53.7628378
1766,"Ballyhaunis","Roscommon","","Ballyhaunis,Roscommon","Ballyhaunis,Roscommon,Ireland",-8.7518199,53.6867556
1117,"Ballyhea","Cork","","Ballyhea,Cork","Ballyhea,Cork,Ireland",-8.6758571,52.3272078
1887,"Ballyheada","","","Ballyheada,","Ballyheada,,Ireland",-8.55955,51.80063
507,"Ballyheigue","Kerry","","Ballyheigue,Kerry","Ballyheigue,Kerry,Ireland",-9.8277419,52.3904645
2038,"Ballyhendricken","","","Ballyhendricken,","Ballyhendricken,,Ireland",-7.3292224,52.6416237
2515,"Ballyhogue","Wexford","","Ballyhogue,Wexford","Ballyhogue,Wexford,Ireland",-6.57535,52.41432
121,"Ballyhooly","Cork","","Ballyhooly,Cork","Ballyhooly,Cork,Ireland",-8.3980968,52.1452748
53,"Ballyjamesduff","Cavan","","Ballyjamesduff,Cavan","Ballyjamesduff,Cavan,Ireland",-7.2064562,53.8638736
2117,"Ballyknockan","Wicklow","","Ballyknockan,Wicklow","Ballyknockan,Wicklow,Ireland",-6.4982342,53.1008086
1198,"Ballylanders","Limerick","","Ballylanders,Limerick","Ballylanders,Limerick,Ireland",-8.3484024,52.3736218
1343,"Ballylanders","Limerick","","Ballylanders,Limerick","Ballylanders,Limerick,Ireland",-8.3484024,52.3736218
1712,"Ballylaneen","Waterford","","Ballylaneen,Waterford","Ballylaneen,Waterford,Ireland",-7.3998351,52.1731296
1748,"Ballyleague","Roscommon","","Ballyleague,Roscommon","Ballyleague,Roscommon,Ireland",-7.9961848,53.6807211
233,"Ballyliffin","Donegal","","Ballyliffin,Donegal","Ballyliffin,Donegal,Ireland",-7.3942123,55.2784391
1631,"Ballylinan","Laois","","Ballylinan,Laois","Ballylinan,Laois,Ireland",-7.0420455,52.9435883
508,"Ballylongford","Kerry","","Ballylongford,Kerry","Ballylongford,Kerry,Ireland",-9.4788097,52.5479992
2469,"Ballyloo","","","Ballyloo,","Ballyloo,,Ireland",-6.89673,52.7707903
2537,"Ballylooby","Tipperary","","Ballylooby,Tipperary","Ballylooby,Tipperary,Ireland",-7.9843018,52.3266843
828,"Ballymacarberry","","","Ballymacarberry,","Ballymacarberry,,Ireland",-7.7176505,52.2670804
2579,"Ballymacarberry","Waterford","","Ballymacarberry,Waterford","Ballymacarberry,Waterford,Ireland",-7.7176505,52.2670804
874,"Ballymacarbry","Waterford","","Ballymacarbry,Waterford","Ballymacarbry,Waterford,Ireland",-7.7176505,52.2670804
1617,"Ballymacarbry","Waterford","","Ballymacarbry,Waterford","Ballymacarbry,Waterford,Ireland",-7.7176505,52.2670804
2578,"Ballymacarbry","Tipperary","","Ballymacarbry,Tipperary","Ballymacarbry,Tipperary,Ireland",-7.7176505,52.2670804
2067,"Ballymacelligott","Kerry","","Ballymacelligott,Kerry","Ballymacelligott,Kerry,Ireland",-9.5980417,52.2463945
1938,"Ballymaclode","","","Ballymaclode,","Ballymaclode,,Ireland",-7.04634,52.23624
1259,"Ballymacoda","Cork","","Ballymacoda,Cork","Ballymacoda,Cork,Ireland",-7.9395743,51.8921093
2105,"Ballymacormack","Longford","","Ballymacormack,Longford","Ballymacormack,Longford,Ireland",-7.823,53.70644
1891,"Ballymacthomas","Cork","","Ballymacthomas,Cork","Ballymacthomas,Cork,Ireland",-8.4818976,51.9034431
1500,"Ballymacurley","Roscommon","","Ballymacurley,Roscommon","Ballymacurley,Roscommon,Ireland",-8.2958026,53.6966817
2244,"Ballymacurly","","","Ballymacurly,","Ballymacurly,,Ireland",-8.2958026,53.6966817
1549,"Ballymacward","Galway","","Ballymacward,Galway","Ballymacward,Galway,Ireland",-8.4875618,53.3805093
1981,"Ballymagorry","Tyrone","","Ballymagorry,Tyrone","Ballymagorry,Tyrone,Ireland",-7.4293801,54.8561
670,"Ballymahon","Longford","","Ballymahon,Longford","Ballymahon,Longford,Ireland",-7.7645964,53.5643632
1328,"Ballymahon","","","Ballymahon,","Ballymahon,,Ireland",-7.7645964,53.5643632
122,"Ballymakeera","Cork","","Ballymakeera,Cork","Ballymakeera,Cork,Ireland",-9.1454314,51.9363905
1611,"Ballymaloe","Cork","","Ballymaloe,Cork","Ballymaloe,Cork,Ireland",-8.075021,51.865083
1720,"Ballymartle","Cork","","Ballymartle,Cork","Ballymartle,Cork,Ireland",-8.5185348,51.7716049
6,"Ballymena","Antrim","","Ballymena,Antrim","Ballymena,Antrim,Ireland",-6.2802213,54.8652935
2101,"Ballymitty","Wexford","","Ballymitty,Wexford","Ballymitty,Wexford,Ireland",-6.7094604,52.2863705
447,"Ballymoe","Galway","","Ballymoe,Galway","Ballymoe,Galway,Ireland",-8.4618058,53.6940279
1105,"Ballymoe","Roscommon","","Ballymoe,Roscommon","Ballymoe,Roscommon,Ireland",-8.4618058,53.6940279
7,"Ballymoney","Antrim","","Ballymoney,Antrim","Ballymoney,Antrim,Ireland",-6.5173708,55.0704888
1155,"Ballymore","Westmeath","","Ballymore,Westmeath","Ballymore,Westmeath,Ireland",-7.6797464,53.4909131
539,"Ballymore Eustace","Kildare","","Ballymore Eustace,Kildare","Ballymore Eustace,Kildare,Ireland",-6.6148809,53.1330099
804,"Ballymote","Sligo","","Ballymote,Sligo","Ballymote,Sligo,Ireland",-8.5171827,54.0898288
2514,"Ballymount","Dublin","","Ballymount,Dublin","Ballymount,Dublin,Ireland",-6.3572264,53.3123898
336,"Ballymun","Dublin","","Ballymun,Dublin","Ballymun,Dublin,Ireland",-6.2657529,53.4101131
1774,"Ballymurn","Wexford","","Ballymurn,Wexford","Ballymurn,Wexford,Ireland",-6.4770469,52.4412829
2295,"Ballymurphy","Carlow","","Ballymurphy,Carlow","Ballymurphy,Carlow,Ireland",-6.861485,52.5722332
789,"Ballymurray","Roscommon","","Ballymurray,Roscommon","Ballymurray,Roscommon,Ireland",-8.1291146,53.6005098
70,"Ballynacally","Clare","","Ballynacally,Clare","Ballynacally,Clare,Ireland",-9.0664949,52.7192916
902,"Ballynacargy","Westmeath","","Ballynacargy,Westmeath","Ballynacargy,Westmeath,Ireland",-7.5364989,53.5820789
296,"Ballynahinch","Down","","Ballynahinch,Down","Ballynahinch,Down,Ireland",-5.8974314,54.4028842
1640,"Ballynahown","Galway","","Ballynahown,Galway","Ballynahown,Galway,Ireland",-9.49897,53.23979
1660,"Ballynanty","Limerick","","Ballynanty,Limerick","Ballynanty,Limerick,Ireland",-8.6373992,52.677694
2593,"Ballyneale","Limerick","","Ballyneale,Limerick","Ballyneale,Limerick,Ireland",-8.8457344,52.4492502
631,"Ballyneety","Limerick","","Ballyneety,Limerick","Ballyneety,Limerick,Ireland",-8.5490207,52.5977547
1951,"Ballynoe","Cork","","Ballynoe,Cork","Ballynoe,Cork,Ireland",-8.0975355,52.059685
1272,"Ballyogan","Dublin","","Ballyogan,Dublin","Ballyogan,Dublin,Ireland",-6.1934683,53.257304
2344,"Ballyorgan","Limerick","","Ballyorgan,Limerick","Ballyorgan,Limerick,Ireland",-8.4695944,52.318169
1348,"Ballyouskill","Kilkenny","","Ballyouskill,Kilkenny","Ballyouskill,Kilkenny,Ireland",-7.31426,52.83885
2367,"Ballyouskill","","","Ballyouskill,","Ballyouskill,,Ireland",-7.31426,52.83885
123,"Ballyphehane","Cork","","Ballyphehane,Cork","Ballyphehane,Cork,Ireland",-8.4751118,51.8781379
829,"Ballyporeen","Tipperary","","Ballyporeen,Tipperary","Ballyporeen,Tipperary,Ireland",-8.0992106,52.2701094
565,"Ballyragget","Kilkenny","","Ballyragget,Kilkenny","Ballyragget,Kilkenny,Ireland",-7.3338244,52.7886714
2619,"Ballyristeen","Waterford","","Ballyristeen,Waterford","Ballyristeen,Waterford,Ireland",-7.3607888,52.1612234
998,"Ballyroan","Laois","","Ballyroan,Laois","Ballyroan,Laois,Ireland",-7.3046676,52.9483991
1455,"Ballyroan","Dublin","","Ballyroan,Dublin","Ballyroan,Dublin,Ireland",-6.3035723,53.2878309
1639,"Ballysaggart","Waterford","","Ballysaggart,Waterford","Ballysaggart,Waterford,Ireland",-8.0123009,52.1842684
2054,"Ballysax","Kildare","","Ballysax,Kildare","Ballysax,Kildare,Ireland",-6.81287,53.12651
234,"Ballyshannon","Donegal","","Ballyshannon,Donegal","Ballyshannon,Donegal,Ireland",-8.1920416,54.5029882
1253,"Ballysheedy","Limerick","","Ballysheedy,Limerick","Ballysheedy,Limerick,Ireland",-8.57203,52.65558
632,"Ballysimon","Limerick","","Ballysimon,Limerick","Ballysimon,Limerick,Ireland",-8.5699601,52.6499376
2563,"Ballysloe","Tipperary","","Ballysloe,Tipperary","Ballysloe,Tipperary,Ireland",-7.6092,52.63779
2620,"Ballytivnan","Sligo","","Ballytivnan,Sligo","Ballytivnan,Sligo,Ireland",-8.4690079,54.2816599
1857,"Ballytore","Kildare","","Ballytore,Kildare","Ballytore,Kildare,Ireland",-6.8156295,53.009742
1679,"Ballytruckle","Waterford","","Ballytruckle,Waterford","Ballytruckle,Waterford,Ireland",-7.1091488,52.2501018
707,"Ballyvary","Mayo","","Ballyvary,Mayo","Ballyvary,Mayo,Ireland",-9.15104,53.89366
71,"Ballyvaughan","Clare","","Ballyvaughan,Clare","Ballyvaughan,Clare,Ireland",-9.1494233,53.1155333
1267,"Ballyvolane","Cork","","Ballyvolane,Cork","Ballyvolane,Cork,Ireland",-8.4522244,51.9204033
1484,"Ballyvourney","Cork","","Ballyvourney,Cork","Ballyvourney,Cork,Ireland",-9.1640894,51.9454917
2282,"Ballywalter","","","Ballywalter,","Ballywalter,,Ireland",-5.48437,54.5427301
1918,"Ballywilliam","Wexford","","Ballywilliam,Wexford","Ballywilliam,Wexford,Ireland",-6.8641515,52.4484488
1499,"Balrath","Meath","","Balrath,Meath","Balrath,Meath,Ireland",-6.4792704,53.624624
1971,"Balrothery","Dublin","","Balrothery,Dublin","Balrothery,Dublin,Ireland",-6.188471,53.5885512
124,"Baltimore","Cork","","Baltimore,Cork","Baltimore,Cork,Ireland",-9.3661093,51.4843274
955,"Baltinglass","","","Baltinglass,","Baltinglass,,Ireland",-6.71098,52.9407807
1230,"Baltinglass","Wicklow","","Baltinglass,Wicklow","Baltinglass,Wicklow,Ireland",-6.71098,52.9407807
1878,"Baltray","Louth","","Baltray,Louth","Baltray,Louth,Ireland",-6.2704904,53.7371107
1493,"Banada","","","Banada,","Banada,,Ireland",-8.8181563,54.0325655
769,"Banagher","Offaly","","Banagher,Offaly","Banagher,Offaly,Ireland",-7.9861049,53.1901112
297,"Banbridge","Down","","Banbridge,Down","Banbridge,Down,Ireland",-6.2704803,54.348729
125,"Bandon","Cork","","Bandon,Cork","Bandon,Cork,Ireland",-8.7253133,51.7472382
1281,"Banduff","","","Banduff,","Banduff,,Ireland",-8.4271717,51.9209192
298,"Bangor","Down","","Bangor,Down","Bangor,Down,Ireland",-5.6730648,54.6541971
1974,"Bangor Erris","Mayo","","Bangor Erris,Mayo","Bangor Erris,Mayo,Ireland",-9.7428784,54.1446484
1174,"Bannow","Wexford","","Bannow,Wexford","Bannow,Wexford,Ireland",-6.7845477,52.210453
2590,"Banogue","Limerick","","Banogue,Limerick","Banogue,Limerick,Ireland",-8.49902,52.4672
830,"Bansha","Tipperary","","Bansha,Tipperary","Bansha,Tipperary,Ireland",-8.0642959,52.4482369
126,"Banteer","Cork","","Banteer,Cork","Banteer,Cork,Ireland",-8.8935092,52.1294606
127,"Bantry","Cork","","Bantry,Cork","Bantry,Cork,Ireland",-9.4525763,51.6800803
2437,"Barefield","Clare","","Barefield,Clare","Barefield,Clare,Ireland",-8.9476236,52.8876138
448,"Barna","Galway","","Barna,Galway","Barna,Galway,Ireland",-9.1474685,53.251812
2576,"Barnatra","Mayo","","Barnatra,Mayo","Barnatra,Mayo,Ireland",-9.8407592,54.2217306
1377,"Barndarrig","Wicklow","","Barndarrig,Wicklow","Barndarrig,Wicklow,Ireland",-6.11336,52.90998
235,"Barnesmore","Donegal","","Barnesmore,Donegal","Barnesmore,Donegal,Ireland",-7.9955539,54.6929621
918,"Barntown","Wexford","","Barntown,Wexford","Barntown,Wexford,Ireland",-6.5307588,52.3412341
2110,"Barraduff","Kerry","","Barraduff,Kerry","Barraduff,Kerry,Ireland",-9.3363002,52.0600263
2109,"Barroe","Sligo","","Barroe,Sligo","Barroe,Sligo,Ireland",-8.60349,54.11344
875,"Barronstrand","","","Barronstrand,","Barronstrand,,Ireland",-7.1115648,52.2616697
2503,"Barryroe","Cork","","Barryroe,Cork","Barryroe,Cork,Ireland",-9.4025569,51.6239265
2303,"Bartlemy","Cork","","Bartlemy,Cork","Bartlemy,Cork,Ireland",-8.2642626,52.048897
733,"Batterstown","Meath","","Batterstown,Meath","Batterstown,Meath,Ireland",-6.5357288,53.4685215
2093,"Bawnboy","Cavan","","Bawnboy,Cavan","Bawnboy,Cavan,Ireland",-7.6767664,54.1212463
1442,"Bayside","Dublin","","Bayside,Dublin","Bayside,Dublin,Ireland",-6.1432432,53.3867525
449,"Bealadangan","Galway","","Bealadangan,Galway","Bealadangan,Galway,Ireland",-9.6091329,53.3195772
2438,"Bealaha","Clare","","Bealaha,Clare","Bealaha,Clare,Ireland",-9.5883475,52.7180057
1689,"Beale","Kerry","","Beale,Kerry","Beale,Kerry,Ireland",-9.61953,52.5668
2371,"Bealnamorrive","Cork","","Bealnamorrive,Cork","Bealnamorrive,Cork,Ireland",-8.8619624,51.9343846
128,"Beara","Cork","","Beara,Cork","Beara,Cork,Ireland",-9.7019227,51.7481667
509,"Beaufort","Kerry","","Beaufort,Kerry","Beaufort,Kerry,Ireland",-9.6333333,52.0693796
1075,"Beaumont","Dublin","","Beaumont,Dublin","Beaumont,Dublin,Ireland",-6.2289757,53.3857202
1263,"Beaumont","Cork","","Beaumont,Cork","Beaumont,Cork,Ireland",-8.4267435,51.8918489
1881,"Belcamp","Dublin","","Belcamp,Dublin","Belcamp,Dublin,Ireland",-6.1856574,53.4016429
2223,"Belcarra","Mayo","","Belcarra,Mayo","Belcarra,Mayo,Ireland",-9.2141371,53.8022746
1692,"Belclare","Galway","","Belclare,Galway","Belclare,Galway,Ireland",-8.9337285,53.4908977
1835,"Belcoo","Fermanagh","","Belcoo,Fermanagh","Belcoo,Fermanagh,Ireland",-7.871449,54.2964532
8,"Belfast","Antrim","","Belfast,Antrim","Belfast,Antrim,Ireland",-6.2072498,54.7195338
299,"Belfast","Down","","Belfast,Down","Belfast,Down,Ireland",-5.8462557,54.634447
1035,"Belgard","Dublin","","Belgard,Dublin","Belgard,Dublin,Ireland",-6.4001581,53.3027711
129,"Belgooly","Cork","","Belgooly,Cork","Belgooly,Cork,Ireland",-8.4815869,51.7368994
1036,"Bell Harbour","Clare","","Bell Harbour,Clare","Bell Harbour,Clare,Ireland",-9.0708333,53.1255556
1580,"Bellaghy","Sligo","","Bellaghy,Sligo","Bellaghy,Sligo,Ireland",-6.5189247,54.8082458
429,"Belleek","Fermanagh","","Belleek,Fermanagh","Belleek,Fermanagh,Ireland",-8.0914889,54.4801114
2478,"Belleeks","Armagh","","Belleeks,Armagh","Belleeks,Armagh,Ireland",-6.4856501,54.18432
1913,"Bellewstown","Meath","","Bellewstown,Meath","Bellewstown,Meath,Ireland",-6.3487862,53.6438669
1512,"Belmont","Offaly","","Belmont,Offaly","Belmont,Offaly,Ireland",-7.8951652,53.2560708
2050,"Belmont","","","Belmont,","Belmont,,Ireland",-7.8951652,53.2560708
708,"Belmullet","Mayo","","Belmullet,Mayo","Belmullet,Mayo,Ireland",-9.9876028,54.2238996
2123,"Belnaleck","Fermanagh","","Belnaleck,Fermanagh","Belnaleck,Fermanagh,Ireland",-7.6422052,54.2964196
805,"Beltra","Sligo","","Beltra,Sligo","Beltra,Sligo,Ireland",-8.624828,54.2218763
54,"Belturbet","Cavan","","Belturbet,Cavan","Belturbet,Cavan,Ireland",-7.4496679,54.1019056
1228,"Bennekerry","Carlow","","Bennekerry,Carlow","Bennekerry,Carlow,Ireland",-6.8890898,52.8401945
566,"Bennettsbridge","Kilkenny","","Bennettsbridge,Kilkenny","Bennettsbridge,Kilkenny,Ireland",-7.1842575,52.5916575
1824,"Beragh","Tyrone","","Beragh,Tyrone","Beragh,Tyrone,Ireland",-7.160574,54.550374
1306,"Bere Island","Cork","","Bere Island,Cork","Bere Island,Cork,Ireland",-9.8668891,51.6332349
1197,"Berrings","Cork","","Berrings,Cork","Berrings,Cork,Ireland",-8.6974398,51.9374329
1841,"Bessbrook","Armagh","","Bessbrook,Armagh","Bessbrook,Armagh,Ireland",-6.39423,54.1956601
734,"Bettystown","Meath","","Bettystown,Meath","Bettystown,Meath,Ireland",-6.246068,53.6983238
2315,"Bigwood","Kilkenny","","Bigwood,Kilkenny","Bigwood,Kilkenny,Ireland",-7.1150153,52.3352727
1406,"Bilboa","Carlow","","Bilboa,Carlow","Bilboa,Carlow,Ireland",-7.035719,52.800542
1042,"Birdhill","Tipperary","","Birdhill,Tipperary","Birdhill,Tipperary,Ireland",-8.4371207,52.7674997
